country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB","18-04-2026 17:00:00",17.429398,78.569354,SO2,10,16,12
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB","18-04-2026 17:00:00",17.460103,78.334361,PM10,NA,NA,NA
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB","18-04-2026 17:00:00",17.470431,78.566959,SO2,2,39,22
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB","18-04-2026 17:00:00",17.5316895,78.218939,PM10,40,82,52
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB","18-04-2026 17:00:00",17.5316895,78.218939,NO2,6,9,8
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB","18-04-2026 17:00:00",27.19862,77.92066,CO,5,23,10
India,Uttar_Pradesh,Ghaziabad,"Ved Vihar-Loni, Ghaziabad - UPPCB","18-04-2026 17:00:00","28.739153 ","77.273668 ",PM10,72,480,163
India,Uttar_Pradesh,Ghaziabad,"Ved Vihar-Loni, Ghaziabad - UPPCB","18-04-2026 17:00:00","28.739153 ","77.273668 ",OZONE,1,82,66
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB","18-04-2026 17:00:00",26.730136,83.433859,NH3,1,1,1
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB","18-04-2026 17:00:00",26.730136,83.433859,CO,3,6,5
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB","18-04-2026 17:00:00",26.730136,83.433859,OZONE,2,8,5
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - III, Greater Noida - UPPCB","18-04-2026 17:00:00",28.47272,77.482000,PM10,57,450,156
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - III, Greater Noida - UPPCB","18-04-2026 17:00:00",28.47272,77.482000,SO2,7,24,14
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","18-04-2026 17:00:00",28.557054,77.453663,NO2,35,74,59
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","18-04-2026 17:00:00",28.557054,77.453663,OZONE,3,145,113
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB","18-04-2026 17:00:00",28.725645,77.749675,PM2.5,10,95,48
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB","18-04-2026 17:00:00",28.725645,77.749675,NH3,1,18,4
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB","18-04-2026 17:00:00",28.725645,77.749675,SO2,31,73,50
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB","18-04-2026 17:00:00",29.063510,77.709723,OZONE,15,151,151
India,Uttar_Pradesh,Modinagar,"SRM University, Modinagar - UPPCB","18-04-2026 17:00:00","28.798171 ","77.540243 ",PM2.5,44,250,133
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB","18-04-2026 17:00:00",28.83526,78.74460,NH3,5,5,5
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB","18-04-2026 17:00:00",28.840739,78.697531,NO2,NA,NA,NA
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB","18-04-2026 17:00:00",28.840739,78.697531,OZONE,NA,NA,NA
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB","18-04-2026 17:00:00",28.88528,78.73880,SO2,27,43,32
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB","18-04-2026 17:00:00",28.856664,78.772638,PM2.5,2,73,36
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB","18-04-2026 17:00:00",28.849399,78.742362,PM2.5,5,55,27
India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB","18-04-2026 17:00:00",25.3505986,82.9083074,CO,12,78,25
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB","18-04-2026 17:00:00",25.301778,82.996789,PM2.5,20,105,60
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB","18-04-2026 17:00:00",25.262326,82.995408,SO2,23,25,24
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB","18-04-2026 17:00:00",25.262326,82.995408,CO,3,17,5
India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB","18-04-2026 17:00:00",25.32393,82.99687,NO2,1,3,2
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB","18-04-2026 17:00:00",27.5714090,77.6557570,NO2,26,27,27
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB","18-04-2026 17:00:00",27.5714090,77.6557570,NH3,5,9,7
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB","18-04-2026 17:00:00",28.849399,78.742362,NH3,4,4,4
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB","18-04-2026 17:00:00",28.802625,78.753728,PM10,20,109,57
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB","18-04-2026 17:00:00",28.802625,78.753728,CO,46,102,75
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB","18-04-2026 17:00:00",29.4723508,77.7194031,PM2.5,28,343,135
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB","18-04-2026 17:00:00",29.4723508,77.7194031,CO,22,103,42
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB","18-04-2026 17:00:00",29.4723508,77.7194031,OZONE,16,175,170
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB","18-04-2026 17:00:00",28.5447608,77.3231257,SO2,7,11,9
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB","18-04-2026 17:00:00",26.766433,80.927299,PM10,112,219,158
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB","18-04-2026 17:00:00",26.766433,80.927299,NO2,12,12,12
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB","18-04-2026 17:00:00",26.766433,80.927299,CO,26,39,28
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB","18-04-2026 17:00:00",26.868120,81.005119,PM2.5,53,190,107
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB","18-04-2026 17:00:00",26.868120,81.005119,PM10,60,132,99
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB","18-04-2026 17:00:00",26.868120,81.005119,CO,38,46,45
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","18-04-2026 17:00:00",26.90723,80.98579,PM2.5,33,134,85
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","18-04-2026 17:00:00",26.90723,80.98579,NH3,6,6,6
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB","18-04-2026 17:00:00",28.999264,77.7590354,PM2.5,8,86,46
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB","18-04-2026 17:00:00",28.999264,77.7590354,CO,44,61,54
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB","18-04-2026 17:00:00",28.9535882,77.7622941,PM2.5,2,85,39
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB","18-04-2026 17:00:00",28.9535882,77.7622941,NH3,8,11,9
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB","18-04-2026 17:00:00",29.063510,77.709723,PM2.5,NA,NA,NA
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB","18-04-2026 17:00:00",29.063510,77.709723,SO2,NA,NA,NA
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB","18-04-2026 17:00:00",26.428282,80.327067,PM10,8,142,87
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","18-04-2026 17:00:00",26.509954,80.249612,NH3,2,2,2
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","18-04-2026 17:00:00",26.509954,80.249612,OZONE,16,18,16
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB","18-04-2026 17:00:00",28.2348927,77.8683002,NH3,1,1,1
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB","18-04-2026 17:00:00",28.569230,77.393848,PM10,NA,NA,NA
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB","18-04-2026 17:00:00",25.425602,81.917152,PM10,NA,NA,NA
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB","18-04-2026 17:00:00","25.44919916 ","81.82735986 ",PM2.5,24,84,45
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB","18-04-2026 17:00:00","25.44919916 ","81.82735986 ",PM10,32,127,74
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB","18-04-2026 17:00:00",28.757294,77.278792,NO2,8,66,32
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB","18-04-2026 17:00:00",28.757294,77.278792,OZONE,1,120,94
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB","18-04-2026 17:00:00",28.685382,77.453839,SO2,12,53,23
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB","18-04-2026 17:00:00",28.685382,77.453839,CO,14,76,34
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB","18-04-2026 17:00:00",29.2124114,78.9611753,CO,11,18,11
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB","18-04-2026 17:00:00",29.2124114,78.9611753,OZONE,NA,NA,NA
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB","18-04-2026 17:00:00",30.075911,78.2859547,PM2.5,NA,NA,NA
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB","18-04-2026 17:00:00",30.075911,78.2859547,SO2,NA,NA,NA
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB","18-04-2026 17:00:00",23.685297,86.945968,PM2.5,30,79,54
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB","18-04-2026 17:00:00",23.685297,86.945968,NO2,31,37,34
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB","18-04-2026 17:00:00",23.685297,86.945968,SO2,10,18,13
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB","18-04-2026 17:00:00",23.6979360,86.9443950,NO2,6,30,12
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB","18-04-2026 17:00:00",23.616515,87.119133,NO2,4,29,9
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB","18-04-2026 17:00:00",23.616515,87.119133,OZONE,6,39,23
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB","18-04-2026 17:00:00",22.7605581,88.3617589,NO2,11,28,19
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB","18-04-2026 17:00:00",23.567923,87.306843,NH3,2,3,2
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB","18-04-2026 17:00:00",23.567923,87.306843,OZONE,4,43,24
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB","18-04-2026 17:00:00",23.5087640,87.3544400,OZONE,1,4,2
India,West_Bengal,Durgapur,"Womens College_City Center, Durgapur - WBPCB","18-04-2026 17:00:00",23.549395,87.300496,SO2,12,12,12
India,West_Bengal,Durgapur,"Womens College_City Center, Durgapur - WBPCB","18-04-2026 17:00:00",23.549395,87.300496,CO,21,43,27
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB","18-04-2026 17:00:00",22.06047,88.109737,PM10,29,62,47
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB","18-04-2026 17:00:00",22.629801,88.352017,PM2.5,22,61,37
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB","18-04-2026 17:00:00",22.629801,88.352017,NO2,30,65,44
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB","18-04-2026 17:00:00",22.554954,88.292568,OZONE,8,40,35
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB","18-04-2026 17:00:00",22.5687319,88.2797276,PM10,36,81,59
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB","18-04-2026 17:00:00",22.58157048,88.41002457,NO2,12,13,12
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB","18-04-2026 17:00:00",22.58157048,88.41002457,NH3,5,5,5
India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB","18-04-2026 17:00:00",22.556640,88.342674,NO2,18,24,20
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB","18-04-2026 17:00:00",22.49929,88.36917,NH3,10,24,13
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB","18-04-2026 17:00:00",22.627847,88.380669,PM2.5,30,85,53
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB","18-04-2026 17:00:00",22.51106,88.35142,SO2,4,6,5
India,Andhra_Pradesh,Machilipatnam,"Srinivas Nagar Colony, Machilipatnam - APPCB","18-04-2026 17:00:00",16.186555,81.13219,CO,14,49,28
India,Andhra_Pradesh,Nellore,"Ambedkar Nagar, Nellore - APPCB ","18-04-2026 17:00:00","14.438164 ","79.966814 ",SO2,5,17,7
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","18-04-2026 17:00:00",16.9872867,81.7363176,SO2,4,8,5
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB","18-04-2026 17:00:00",13.67,79.35,NO2,31,68,48
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB","18-04-2026 17:00:00",13.67,79.35,NH3,3,4,3
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB","18-04-2026 17:00:00",13.67,79.35,OZONE,12,66,52
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB","18-04-2026 17:00:00",13.615387,79.409230,NO2,21,37,26
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB","18-04-2026 17:00:00",13.615387,79.409230,NH3,4,6,4
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB","18-04-2026 17:00:00",13.615387,79.409230,OZONE,9,35,23
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB","18-04-2026 17:00:00",16.536107,80.594233,PM2.5,44,113,56
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB","18-04-2026 17:00:00",16.536107,80.594233,PM10,43,104,54
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB","18-04-2026 17:00:00",14.675886,77.593027,PM10,51,85,65
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB","18-04-2026 17:00:00",14.675886,77.593027,NH3,5,6,5
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","18-04-2026 17:00:00",13.204880,79.097889,PM2.5,38,79,51
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","18-04-2026 17:00:00",13.204880,79.097889,SO2,13,20,14
India,Andhra_Pradesh,Eluru,"District Court, Eluru - APPCB","18-04-2026 17:00:00",16.711754,81.092095,NO2,6,21,12
India,Andhra_Pradesh,Eluru,"District Court, Eluru - APPCB","18-04-2026 17:00:00",16.711754,81.092095,CO,12,28,19
India,Andhra_Pradesh,Guntur,"Rajendra Nagar North, Guntur - APPCB","18-04-2026 17:00:00",16.316553,80.413302,PM2.5,50,86,69
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB","18-04-2026 17:00:00",14.465052,78.824187,PM10,62,87,77
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB","18-04-2026 17:00:00",14.465052,78.824187,NO2,18,27,24
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","18-04-2026 17:00:00",25.697189,85.245900,NH3,8,14,12
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","18-04-2026 17:00:00",25.560083,87.553265,NO2,9,10,9
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","18-04-2026 17:00:00",25.560083,87.553265,NH3,1,1,1
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","18-04-2026 17:00:00",25.560083,87.553265,OZONE,4,48,28
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","18-04-2026 17:00:00",26.0881305,87.93840336,PM2.5,5,60,39
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","18-04-2026 17:00:00",26.0881305,87.93840336,OZONE,31,44,34
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","18-04-2026 17:00:00",26.63086,84.90051,PM2.5,17,107,78
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","18-04-2026 17:00:00",26.63086,84.90051,SO2,3,3,3
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","18-04-2026 17:00:00",26.63086,84.90051,OZONE,3,6,5
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB","18-04-2026 17:00:00",16.536107,80.594233,CO,20,42,37
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB","18-04-2026 17:00:00",16.536107,80.594233,OZONE,24,48,35
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB","18-04-2026 17:00:00",16.486692,80.699436,PM2.5,45,85,56
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB","18-04-2026 17:00:00",16.486692,80.699436,NH3,4,5,4
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","18-04-2026 17:00:00",16.509717,80.612222,PM2.5,41,66,52
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","18-04-2026 17:00:00",16.509717,80.612222,CO,32,47,40
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB","18-04-2026 17:00:00",16.554731,80.649110,OZONE,19,48,34
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","18-04-2026 17:00:00",17.72,83.3,PM2.5,3,70,23
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB","18-04-2026 17:00:00",27.103358,93.679645,OZONE,6,7,7
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","18-04-2026 17:00:00",26.071318,91.87488,NO2,2,24,10
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","18-04-2026 17:00:00",26.071318,91.87488,CO,14,120,70
India,Assam,Guwahati,"IITG, Guwahati - PCBA","18-04-2026 17:00:00",26.2028636,91.70046436,NH3,5,5,5
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA","18-04-2026 17:00:00",26.10887,91.589544,CO,12,70,32
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","18-04-2026 17:00:00",26.349082,92.68449,PM2.5,41,86,62
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","18-04-2026 17:00:00",26.349082,92.68449,NO2,1,1,1
India,Bihar,"Bihar Sharif","D M Colony, Bihar Sharif - BSPCB","18-04-2026 17:00:00",25.204762,85.514960,PM10,21,43,33
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","18-04-2026 17:00:00",25.567520,83.966379,NH3,3,3,3
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","18-04-2026 17:00:00",25.567520,83.966379,SO2,32,37,34
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","18-04-2026 17:00:00",25.567520,83.966379,OZONE,1,29,22
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","18-04-2026 17:00:00",24.792403,84.992416,PM2.5,28,323,177
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","18-04-2026 17:00:00",24.762518,84.982348,PM10,56,95,73
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","18-04-2026 17:00:00",24.762518,84.982348,SO2,6,8,8
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","18-04-2026 17:00:00",24.762518,84.982348,CO,10,44,20
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","18-04-2026 17:00:00",24.75746,84.366208,PM10,32,122,67
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","18-04-2026 17:00:00",24.75746,84.366208,OZONE,1,50,39
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB","18-04-2026 17:00:00",25.42742023,86.13886079,OZONE,21,45,37
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB","18-04-2026 17:00:00",26.80365,84.51954,PM2.5,13,38,22
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB","18-04-2026 17:00:00",26.80365,84.51954,NO2,6,11,8
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","18-04-2026 17:00:00",25.265194,87.012947,PM10,93,167,127
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","18-04-2026 17:00:00",26.349082,92.68449,OZONE,4,12,10
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA","18-04-2026 17:00:00",26.446912,91.439057,PM2.5,NA,NA,NA
India,Assam,Silchar,"Tarapur, Silchar - PCBA","18-04-2026 17:00:00",24.82827,92.79525,SO2,4,7,6
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","18-04-2026 17:00:00",26.146529,87.454184,NO2,12,16,14
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","18-04-2026 17:00:00",25.5626095,84.663264,PM2.5,40,120,72
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","18-04-2026 17:00:00",16.5150833,80.5181667,NO2,13,24,16
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","18-04-2026 17:00:00",22.126650,83.483212,PM10,52,175,98
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","18-04-2026 17:00:00",22.126650,83.483212,NO2,13,76,46
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","18-04-2026 17:00:00",22.126650,83.483212,SO2,2,18,12
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","18-04-2026 17:00:00",22.126650,83.483212,CO,29,82,43
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","18-04-2026 17:00:00",22.1910172,83.5197009,NH3,1,2,1
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","18-04-2026 17:00:00",22.1910172,83.5197009,OZONE,10,103,75
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","18-04-2026 17:00:00",21.258815,81.578979,NH3,3,4,3
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","18-04-2026 17:00:00",21.258815,81.578979,CO,32,107,51
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","18-04-2026 17:00:00",21.219665,81.630094,PM10,48,137,91
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","18-04-2026 17:00:00",21.219665,81.630094,SO2,8,35,18
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","18-04-2026 17:00:00",21.219665,81.630094,CO,21,124,30
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","18-04-2026 17:00:00",21.219665,81.630094,OZONE,1,13,10
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","18-04-2026 17:00:00",21.237755,81.705301,NH3,2,2,2
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","18-04-2026 17:00:00",21.237755,81.705301,SO2,5,32,12
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","18-04-2026 17:00:00",28.695381,77.181665,OZONE,3,78,68
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD","18-04-2026 17:00:00",28.4706914,77.1099364,NO2,12,73,32
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD","18-04-2026 17:00:00",28.4706914,77.1099364,CO,32,72,44
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD","18-04-2026 17:00:00",28.4706914,77.1099364,OZONE,5,124,95
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD","18-04-2026 17:00:00",28.5512005,77.2735737,PM2.5,6,263,80
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD","18-04-2026 17:00:00",28.5512005,77.2735737,PM10,56,363,161
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD","18-04-2026 17:00:00",28.5512005,77.2735737,OZONE,19,100,74
India,Delhi,Delhi,"Cantonment Area, Delhi - DPCC ","18-04-2026 17:00:00","28.594169 ","77.125100 ",PM2.5,7,47,28
India,Delhi,Delhi,"Cantonment Area, Delhi - DPCC ","18-04-2026 17:00:00","28.594169 ","77.125100 ",SO2,21,24,22
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","18-04-2026 17:00:00",21.224231,81.408350,NH3,4,6,5
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","18-04-2026 17:00:00",21.224231,81.408350,OZONE,5,24,22
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC","18-04-2026 17:00:00",22.08815,82.13737,PM2.5,94,250,158
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC","18-04-2026 17:00:00",22.08815,82.13737,SO2,4,39,14
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","18-04-2026 17:00:00",22.118125,83.140608,NO2,6,28,15
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","18-04-2026 17:00:00",22.368195,82.746431,OZONE,7,43,37
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","18-04-2026 17:00:00",22.348441,82.549611,PM10,26,225,79
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","18-04-2026 17:00:00",21.371751,81.664929,NO2,21,68,31
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","18-04-2026 17:00:00",21.371751,81.664929,OZONE,4,87,39
India,Delhi,Delhi,"Alipur, Delhi - DPCC","18-04-2026 17:00:00",28.815329,77.153010,NO2,NA,NA,NA
India,Delhi,Delhi,"Alipur, Delhi - DPCC","18-04-2026 17:00:00",28.815329,77.153010,NH3,NA,NA,NA
India,Delhi,Delhi,"Alipur, Delhi - DPCC","18-04-2026 17:00:00",28.815329,77.153010,CO,12,40,33
